ID_REF	GSM177105	GSM177106	GSM177107	GSM177108	GSM177109	GSM177110	GSM177111	GSM177112	GSM177113	GSM177114	GSM177118	GSM177115	GSM177116	GSM177117
yesU	106.3001631	48.00124766	45.06701526	34.65520146	121.5157915	107.7840581	62.24991663	252.8258205	110.6607656	87.30546143	62.37949638	58.08122594	87.91271894	139.198514
yesV	164.9631527	133.9917161	507.4071364	422.8493644	455.0874528	536.3384971	422.5563692	565.3498097	439.2809116	559.8901542	898.2666739	1713.820145	1854.738397	2096.838452
yesW	65.57163667	35.01739844	70.61975936	41.75855833	119.6768253	124.3273594	60.42191483	223.7897268	85.86510239	98.4282132	83.92332891	102.1113907	124.9320654	176.0693527
yesX	69.11849983	29.16164098	42.34148608	25.92011116	80.05946113	108.6843195	63.60198997	220.5558169	108.5337555	120.6764206	69.02274763	77.01139366	87.79093047	128.0887536
yesY	59.50751633	48.46932211	134.2241073	104.9821326	92.6038327	154.0227873	78.52063854	200.0199373	98.22375014	97.88392178	98.15569022	77.27875786	123.3830154	128.8903104
yesZ	127.8226773	42.84336822	74.90551305	70.76676181	78.52063854	179.5199041	118.767805	255.2912003	147.7485334	141.7298668	104.3292585	106.8912537	132.1470125	160.5634822
yetA	52.27321543	36.60579114	60.71579617	30.16910515	71.65522487	95.2072808	44.41576701	120.1755837	80.95229071	68.92712808	51.26847217	57.40084222	86.64232186	108.4585517
yetF	49.04383873	40.36407708	141.6316612	91.90044868	80.39311239	139.391618	64.80350767	198.9138608	80.39311239	100.705593	81.8550772	76.00381863	102.9642715	98.83841704
yetG	77.33234198	90.13403052	433.5335999	379.5115545	285.6292665	406.4685726	352.382874	2185.882292	1315.139388	1230.475315	653.4803296	469.8316197	605.087512	855.1300295
yetH	79.45135946	77.87023095	403.9407825	295.9069969	421.0944352	502.8554728	415.0093414	535.5954892	625.9918222	1508.60563	978.8880052	811.2484464	578.4305739	659.3953943
yetI	58.16179945	144.7079126	2086.689171	1362.461738	1840.650499	1296.134752	1153.65809	1224.519472	1768.119416	2086.689171	985.6967097	874.9155747	672.7841931	805.644744
yetJ	82.13925744	49.7974513	309.7584868	413.2869501	392.3507098	574.8333681	350.4342562	417.6063966	282.2833057	687.873754	727.0949676	687.873754	767.4877961	679.8157611
yetK	90.76096228	50.84380161	153.5431137	152.4296767	289.2152869	286.2238338	192.5380802	355.0799281	225.5025598	424.3173911	323.360579	349.4639918	326.5137643	344.8917957
yetL	61.86279021	76.05651872	226.8350863	179.3955135	162.5793258	243.7063446	151.271878	155.6325482	75.58353033	128.622569	176.9257224	170.0717842	200.1586286	201.9703913
yetM	56.0250451	40.50421101	162.016844	98.90695035	136.33385	137.0919454	93.05424111	209.2378441	142.9136591	142.715676	140.2639061	130.8708519	150.0188523	143.708342
yetN	55.79252733	91.64599944	789.6119426	627.2948899	634.7303424	633.4118291	328.5570298	481.702967	286.0255073	344.8917957	227.0710541	253.8794831	231.360698	267.6121857
yetO	73.61868117	41.81648812	80.67221706	45.34903669	87.8518036	132.4220904	71.60557447	163.0307168	169.1313159	98.70149283	63.11889309	74.69811852	108.2332528	114.6426458
yezA	80.17052407	58.28286935	145.9165789	117.4579049	91.32892837	196.9929242	94.6151956	314.518267	133.8988723	160.6748149	139.0056776	102.1113907	147.6461574	173.0445866
yezB	67.60228002	99.31914935	1172.19754	971.4527387	1110.504867	941.6192473	564.1754193	811.2484464	924.1607449	1010.602543	525.3008104	426.3811947	410.1477773	446.0309464
yezC	86.04383963	104.8366973	243.5374787	175.8254379	260.8361463	270.4091201	143.6087655	335.4607114	139.198514	348.9798675	220.2502734	169.7184973	364.5568501	255.2912003
yezD	65.39008529	56.41473011	187.2731163	124.1551245	150.53968	326.0614337	110.6607656	200.4362998	110.584088	391.2643893	292.0355113	285.2335746	221.4749928	207.9366135
yezE	81.06459224	63.6460908	356.6833347	299.2069756	465.2943956	393.4400464	255.1143073	508.1110398	368.6224175	430.5389646	435.9442984	447.8897996	516.6344365	616.0911493
yfhA	152.1130374	131.9639448	723.3248969	628.6006702	536.3384971	691.2194484	627.7298483	755.349226	563.0034684	360.5361221	472.1167964	454.4570047	628.1651084	535.2243713
yfhB	90.38428188	49.41920852	181.3961468	92.15560438	108.6843195	175.460199	108.3083004	270.0345132	378.7232024	333.3745125	211.5712814	231.6816545	244.2136449	325.8355034
yfhC	89.13993476	166.341	1703.162057	1600.159499	1082.386474	1330.728	1189.384941	2535.404116	1376.701434	1055.711558	1122.889307	875.5222302	1007.804439	1263.316142
yfhD	14766.08758	8124.143458	4973.342246	1268.581067	639.5884163	503.5530619	401.7070581	478.7073012	739.8043637	545.3354001	220.2502734	161.5682601	198.776032	197.8139007
yfhE	388.023441	264.8441809	246.9371353	88.76998202	148.6731177	147.6461574	107.8587942	481.702967	779.281091	498.3446396	186.6252005	129.1586091	204.3643869	197.1295166
yfhF	49.7629463	59.83841266	220.8617842	110.8142804	103.8962664	152.7469751	131.8725061	399.2088794	694.5814157	448.8221293	218.8805575	168.6630338	202.110435	179.3955135
yfhG	82.19621178	213.0428761	1562.88943	1203.48296	873.7035245	1055.711558	915.8706194	740.8306616	718.0796163	900.1365104	1049.146187	1121.33373	789.6119426	872.4931534
yfhH	54.91011395	67.83697814	422.2635769	342.9846022	272.1012926	334.0684666	212.6003262	262.6504052	222.0899039	297.7587306	249.6909982	258.6755703	188.7064598	245.0614933
yfhI	130.6895521	437.7611151	3456.269501	2757.222542	1316.05129	935.115008	538.9471512	554.867695	352.1387054	255.4682161	253.352104	235.0786975	301.0793601	303.5941118
yfhJ	74.54294953	269.1002647	2123.163855	1516.994353	989.8046434	723.074255	445.7218884	836.9513764	540.8182402	523.1206823	413.2869501	305.4939502	317.3651712	376.1071701
yfhK	120.0923132	62.76985626	281.4041901	172.6851244	271.1598937	388.5617288	357.5497043	1099.018533	3078.474707	1493.001604	579.6346379	398.1035704	458.8885502	489.7833769
yfhL	98.29185726	63.2502817	207.6485518	115.4400484	158.4627572	200.1586286	128.0887536	657.1140596	1196.827903	715.5952496	261.7417038	194.0117205	239.6856953	218.4258811
yfhM	152.0076373	75.635939	321.5724496	167.0342333	201.2716268	334.3001055	250.9054503	806.203368	1230.475315	843.3572017	369.9021819	290.2193697	292.8463291	335.9260812
yfhO	90.57242626	46.14172389	122.2762159	118.4389668	112.1277843	328.1018686	349.4639918	560.278375	785.7900012	240.3511673	321.3496298	291.4288714	446.9594067	399.4856858
yfhP	64.26672277	173.1645736	866.7667493	530.055641	426.0857522	361.7878128	215.8671642	345.6097242	212.4530139	307.8321277	290.2193697	212.8952572	234.590373	208.9479798
yfhQ	51.30402108	327.8745245	2217.932893	1224.519472	794.5531948	1046.966815	1081.63648	765.3628153	516.9926644	359.5378882	630.3459396	442.6430624	405.3431633	410.7167572
yfhS	124.2412121	81.00842201	228.7297161	172.5654697	219.9451533	282.8709081	170.1897098	402.822372	353.8514449	445.4130446	281.8922491	255.4682161	280.7223267	308.6868039
yfiA	55.21544605	45.56960626	274.1838907	187.0136805	112.5950817	236.3858715	178.5271893	353.116396	193.8772884	237.53561	212.8952572	183.4190912	206.5002904	265.5795038
yfiB	80.78413006	71.50637684	308.2591696	213.1905973	140.6533398	217.9721492	128.1775687	476.3902247	288.2146781	287.8154045	191.4733771	118.3568996	205.7858536	213.9307415
yfiC	101.0552175	47.76890827	121.6421997	93.18333114	158.6825856	199.6044397	154.3434019	388.5617288	442.029854	566.5266448	271.9127517	195.6321947	264.2940251	313.4301165
yfiD	45.56960626	83.98152029	187.7930681	93.76645598	88.89312869	150.6440624	68.26148997	252.4755724	83.98152029	130.3277056	109.8963759	77.49331737	121.263369	141.6316612
yfiE	57.5203281	125.4527252	201.8304446	108.8350925	106.226507	116.9704256	61.86279021	182.5312918	96.60326199	76.21483836	79.50645003	73.7719262	108.2332528	92.34743596
yfiF	87.8518036	49.7974513	63.55791971	49.11187507	140.6533398	127.6456002	77.01139366	146.8296991	92.6038327	157.2591335	126.5882773	110.6607656	116.2429975	142.4192154
yfiG	101.4060558	50.21338227	65.34477605	47.01339626	129.5172097	157.4772921	93.11876375	254.2316788	85.44949141	142.8146333	100.4963992	91.26564591	161.3444341	247.1083584
yfiH	53.85468687	29.56872232	56.45384737	37.40087195	100.8452974	109.6680902	51.7325356	223.9448998	78.35752911	74.90551305	61.0111069	63.77857682	95.8694998	108.8350925
yfiI	81.79835924	36.47914473	63.3599811	36.8859631	77.81627412	120.8438297	54.37983994	174.7319959	174.006815	109.4402788	77.17170097	85.0358921	99.87142146	113.142724
yfiJ	70.22924401	43.11147446	71.82927257	60.29640153	72.25372191	139.2950325	52.56388485	213.7825074	85.92464018	70.47306228	97.0731229	91.13921252	157.368175	140.3611633
yfiK	77.17170097	49.52207979	93.50684023	78.8478767	105.7856407	162.5793258	115.3600592	203.2342863	114.4045008	88.34031062	133.6207267	151.376768	192.5380802	192.9388684
yfiL	62.72636258	41.15511947	42.94743306	32.67238802	89.82219047	84.50706182	40.16870372	153.9160639	58.00076405	103.5368126	60.3382103	61.52069942	87.06373455	97.68058937
yfiM	67.55543793	48.43573738	56.84651493	38.39908424	78.19475851	116.7274452	52.45469489	174.8531529	76.16202856	74.43968266	49.83198023	54.87206634	92.92532991	79.1216167
yfiN	64.2221919	56.14166712	60.96883187	52.16462927	49.07784511	129.9668609	54.4930373	124.9320654	73.41484955	81.00842201	79.17647864	66.25695513	117.7840193	123.7255804
yfiQ	82.42442429	54.30450571	189.4929021	149.1892734	156.8237225	236.0583982	153.3835547	248.9996665	205.928543	239.5196154	161.4563083	185.0793337	200.7143562	189.6242941
yfiR	80.39311239	70.37543356	428.1581568	281.696924	242.3586896	374.2867068	232.1639242	262.4684129	237.8651326	282.6749049	266.1323354	223.4797033	360.0366592	316.2671711
yfiS	98.97553119	76.16202856	156.064652	116.889376	103.1071093	193.4745508	70.86493341	268.727471	123.2120887	135.9563759	86.94312221	67.13531696	140.848462	128.9796813
yfiT	104.618922	73.87426672	216.0168438	155.2016408	208.8031983	243.8753275	155.3092557	271.7243415	240.5178238	262.2865467	232.3249038	215.5681161	257.0668911	272.6677001
yfiU	61.81992505	72.00374302	245.4014563	102.7503858	137.3773167	124.4135665	51.48213574	187.4029691	93.70148454	146.2203196	83.69096631	78.6840875	107.2623532	111.2761037
yfiV	78.14057681	87.91271894	534.6681766	299.8298064	192.4046692	381.0931853	357.7976248	389.9107174	215.5681161	218.7288937	174.3690284	166.2257411	224.5666685	242.1907576
yfiW	74.18214092	89.26359465	703.7894121	566.9194673	248.8271329	478.3756016	357.3019556	531.8958609	425.4954811	363.2955792	441.417495	300.0377046	488.7659592	497.6542658
yfiX	84.03975203	101.4060558	876.7368034	720.5726082	541.1932368	572.4476677	446.9594067	566.5266448	435.6422295	547.608109	515.5612416	409.2957851	574.435062	543.0721236
yfiY	156.7150582	131.8725061	957.4146025	940.9667927	1186.091834	1101.306256	1538.170805	3485.137836	3940.054854	3531.33996	2148.330143	1419.335563	1541.372669	1974.128246
yfiZ	84.2146896	40.39206503	116.0819621	102.8216316	238.6909405	241.6876593	249.3450927	572.0510147	290.8234918	380.565244	266.6863178	230.0813124	313.2129385	300.8707401
yfjA	35.65419683	28.62095686	112.7903633	88.58558183	63.95565395	151.5867663	108.3834	225.0341276	105.9323925	311.0494187	321.1269644	315.3915068	271.3479125	313.2129385
yfjB	50.98496616	26.28194242	64.13322273	53.40859399	95.00950852	137.8542562	103.6804446	262.2865467	162.9177517	505.6516411	472.4441562	420.8026559	355.3261361	370.9291916
yfjC	65.29949819	37.29731834	47.04599476	31.38492813	122.5307466	137.8542562	94.68080059	244.8916885	188.9682439	489.4440026	493.8742705	435.6422295	355.0799281	367.3470809
yfjD	201.2716268	77.33234198	212.0116893	133.9917161	295.7019608	300.4539336	252.3006303	411.001543	330.8423246	709.6677815	671.3866313	638.7023728	557.9530815	589.3578196
yfjE	83.34362813	59.67273513	125.1053781	101.4763695	208.2250747	211.1317884	106.3001631	385.8777368	207.0736252	325.3841125	298.999653	298.5854387	312.3457306	296.7285637
yfjF	36.47914473	21.08287923	57.24191371	53.33460526	108.2332528	83.28587875	28.56150309	140.458488	55.56097457	84.33151691	45.91838511	64.84844161	89.94679681	77.43962171
yfjL	48.70506819	61.77708959	374.0273609	236.0583982	256.1775072	388.023441	365.8224998	307.6188287	409.8635831	393.4400464	513.0657818	422.2635769	422.8493644	443.8720325
yfjM	57.32132289	39.80837291	130.7801706	132.5139103	165.7655039	263.1971396	219.1842008	286.6208995	152.2185107	145.6134692	244.0444276	243.031583	256	257.9593627
yfjN	88.46286122	108.5337555	2031.035865	2239.560617	1838.100584	1620.249193	1018.337453	974.149915	476.0601306	605.5070721	713.1194781	669.06381	659.8526108	636.0516003
yfjO	86.3425622	261.1979928	3059.32996	2390.339793	1872.824503	1680.878815	1444.145112	856.3163135	600.9078673	995.9986662	1014.814273	1049.146187	814.6293594	868.2700438
yfjP	214.6734552	121.5157915	871.8885967	491.8245703	325.8355034	597.1708773	507.0555504	567.7059295	329.0128224	416.4501494	424.9060278	384.276249	351.6508758	403.6608891
yfjQ	85.86510239	104.5464309	474.7420398	338.0282473	345.6097242	473.4275984	423.4359646	621.2370228	583.6663156	465.6170249	449.7563997	398.9322648	424.6116075	493.5320616
yfjR	49.35074641	44.66274445	203.0934639	117.9474158	75.74086539	186.8840974	137.8542562	334.531905	139.7786299	147.1353405	112.0500902	122.2762159	129.3377852	158.5726333
yfjS	61.64876122	215.2694823	1395.91947	669.9919726	531.1590075	405.0622982	336.1590081	776.0468821	353.116396	274.7546333	290.4206041	217.9721492	214.5247065	209.8187796
yfjT	57.00434564	207.9366135	1439.647606	905.7694058	537.0825357	636.9339665	466.2629548	1031.837451	269.2868555	426.6768421	260.2943164	298.5854387	281.1117603	304.8593534
yfkA	33.98909397	213.1905973	1460.250335	1099.018533	664.9029646	1100.543153	947.5117343	920.3252496	432.3332544	280.3334325	407.0324485	354.8338907	451.3178408	375.0658239
yfkB	69.35846188	225.3463075	1366.244526	1151.261618	800.6345146	1158.46601	1063.791722	770.6863347	490.1229866	420.5110788	438.0646531	496.2763863	537.0825357	446.0309464
yfkC	54.34215977	141.6316612	971.4527387	907.65486	764.83249	663.981852	520.9496024	475.4006284	324.9333468	292.6434139	258.1382285	337.5599653	378.9858043	309.3293679
yfkD	44.20078234	64.80350767	265.5795038	183.5462717	263.1971396	322.0185528	338.2626318	377.1514076	976.1777104	551.7993703	346.8095942	309.543853	298.5854387	296.1121751
yfkE	104.9093898	68.78394706	300.4539336	136.0506463	148.4671558	333.143515	326.0614337	462.0803725	905.1417918	393.167429	329.2409558	270.5966184	324.4832056	289.0148876
yfkF	86.70239856	80.44885597	386.4130479	210.5472176	139.2950325	206.3572049	120.7600961	239.1878008	133.1584341	149.2927193	108.9105574	111.8173307	161.2326374	139.9725386
yfkH	66.39487594	60.3382103	201.1321643	145.9165789	279.3635525	318.0258001	357.5497043	699.4126115	1820.349811	1393.985655	726.5911584	580.8412083	597.999306	563.0034684
yfkI	363.5474838	75.84593734	472.4441562	294.2706811	372.475055	700.3828756	725.0818244	1101.306256	2545.970522	1274.751217	1047.692769	940.9667927	865.2660576	994.6188754
yfkJ	68.92712808	76.6386371	339.2017964	263.7450121	335.2282683	617.3736078	863.4686569	1359.631522	3178.212779	1148.074064	1028.267564	958.7427814	1248.517216	992.5527725
yfkK	91.20240731	143.2111489	580.4387393	451.3178408	512.7102749	519.8674436	342.9846022	414.4344149	274.7546333	724.0773439	408.7287738	382.416245	383.743898	409.2957851
yfkL	111.5077366	109.7441327	361.1614252	238.0300653	256	314.9545843	172.0876793	323.1365202	156.8237225	358.0457172	266.8712348	221.7822352	273.6143338	274.1838907
yfkM	121.600049	45.16082699	75.79338316	63.77857682	93.44204868	247.9662564	231.360698	700.8685123	1787.837627	1265.068684	451.0051196	257.245138	344.4140054	534.1125599
yfkN	83.28587875	46.04587456	206.6434751	68.07249107	97.20778815	192.1381245	136.6176433	283.0670472	429.0494129	474.0843635	280.1391875	312.9959111	268.3551937	345.8493656
yfkO	66.16516712	112.2833342	944.8883125	925.4427922	752.7359162	800.0797493	542.3197874	527.4900243	403.9407825	489.7833769	568.0995697	477.3818811	466.2629548	410.4321687
yfkQ	61.35036406	78.79324245	81.12080141	41.81648812	74.1307396	142.2219173	43.08160222	155.9565138	68.45101362	53.51976959	62.5960623	44.01733818	113.6930299	101.6876032
yfkR	55.7538683	39.69815353	56.2585319	35.4324667	106.7431736	102.3239463	38.77352513	122.3610007	70.96324119	63.95565395	77.7084726	51.44646341	81.8550772	91.3922547
yfkS	92.34743596	55.40714019	128.9349881	61.0111069	78.52063854	169.1313159	121.684365	249.1723198	310.6185114	232.8085125	174.2482069	150.7485171	167.4979931	171.8492804
yfkT	84.74169027	113.0643266	813.5008257	490.8029125	604.2492638	334.531905	291.4288714	304.4370214	185.9795263	156.1728653	141.0438548	151.4817308	132.1470125	172.9246828
yflA	73.41484955	60.00455017	114.4838274	59.34275497	166.9184941	150.1228735	76.00381863	268.5412679	263.3796372	237.8651326	217.0675109	134.8302126	166.5717575	185.0793337
yflB	39.36932303	75.26984002	320.6820963	235.0786975	236.3858715	288.2146781	136.7123722	319.5726205	194.2808644	129.2481661	136.6176433	110.8142804	164.6204779	134.7367878
yflC	67.08879843	135.1108759	533.7424696	301.4970341	249.3450927	367.8566852	221.168176	409.5795857	217.670185	216.0168438	159.2334916	157.4772921	214.0790784	217.5193598
yflD	48.1011673	125.1053781	390.7223575	165.3065408	208.3694554	225.3463075	130.0569783	333.143515	148.9825964	150.1228735	125.0186917	112.7512799	201.411186	160.1189223
yflE	66.25695513	2042.329603	20213.05827	13615.8554	5053.264568	6405.076117	5060.274738	2028.222202	1885.851028	1227.919272	1560.724306	1693.743859	1393.019753	1265.068684
yflG	50.98496616	67.3683939	720.0733184	450.6926149	332.4514823	471.7896633	432.3332544	670.9214228	624.2586082	533.7424696	592.2243502	556.4082496	557.1801301	561.0556244
yflH	82.13925744	69.40655417	567.3125621	329.4692473	184.0558762	319.5726205	242.3586896	331.5310077	448.8221293	622.530193	290.2193697	275.1357883	270.9720051	305.4939502
yflI	57.16261455	52.23699495	544.9575334	596.3435963	622.0988375	490.1229866	240.8514835	364.8096292	268.3551937	391.2643893	171.8492804	189.0992721	243.3687299	235.2416982
yflJ	121.7687394	55.94743171	422.2635769	504.9511447	393.7128528	507.4071364	247.1083584	365.0625836	248.310249	394.2590332	238.3602739	175.8254379	209.382927	239.5196154
yflK	79.39630705	68.40358344	347.2907078	306.7671095	290.4206041	356.8069731	271.3479125	361.7878128	275.8996851	336.1590081	331.990926	429.6446142	483.3753186	505.6516411
yflL	139.9725386	92.34743596	4491.557227	4359.660267	5148.726782	6063.772869	5319.223717	1442.144488	2320.146197	2809.309775	3013.031416	4764.13969	4056.444403	3375.7679
yflM	156.8237225	48.40217591	156.7150582	108.0833136	231.0401862	311.4809238	321.1269644	462.7213961	292.0355113	322.6888682	339.2017964	346.8095942	332.9126775	420.8026559
yflN	73.7719262	41.58525	79.56157881	57.84017451	94.02679253	155.0941005	64.0443768	188.4450384	95.07538692	94.22251918	95.8694998	61.9056851	129.5172097	144.6076435
yflP	59.34275497	36.58042673	63.2502817	40.89917962	105.1277697	100.1487081	52.27321543	124.5861599	111.7398517	110.2014961	114.8812865	101.8286699	113.4568575	145.4117459
yflS	95.47161771	52.45469489	131.5073842	92.98976317	178.0328924	173.6453539	88.46286122	235.7313785	286.6208995	250.3842492	142.8146333	162.9177517	166.5717575	158.9027189
yflT	114.9609437	43.98683826	68.40358344	59.46628315	147.1353405	334.7638652	429.0494129	1794.044549	9261.306406	4844.056577	1320.620289	712.6253526	871.284459	1164.907753
yfmA	58.16179945	37.14252526	62.94413274	40.87084029	112.2055323	136.33385	73.41484955	384.276249	785.7900012	594.2804042	187.9232814	108.2332528	187.4029691	201.411186
yfmB	46.23777273	32.28965228	42.07816833	28.90004832	56.33657687	76.79816847	29.75375816	163.3700824	162.2416028	189.8873515	82.9977315	62.46603269	88.89312869	95.8694998
yfmC	94.09198953	88.21792979	1600.159499	1521.206191	1063.791722	1240.752804	1567.228692	4820.609996	3006.772503	1876.722984	1777.951186	1267.702058	1435.164108	1554.246915
yfmD	91.13921252	80.61631872	674.6521353	675.5880503	461.7601937	525.6650474	439.8903065	1489.90022	755.349226	499.7282615	543.0721236	386.9491016	478.3756016	506.7042081
yfmE	89.07816908	64.31128451	506.177651	508.8159198	365.3157135	426.3811947	367.0925435	968.7630302	510.5824007	362.289705	436.2465767	316.2671711	377.9364879	412.7144097
yfmF	92.21950393	106.0058447	2531.891734	2130.534946	1709.075008	1523.316493	1238.175412	1604.602239	1012.004507	1138.564257	913.3348039	707.7028897	653.4803296	758.4971766
yfmG	82.76793164	42.84336822	93.24794329	56.76776353	110.2779084	151.0623159	76.90470717	133.52814	139.1020624	194.1462458	130.9615961	105.4196502	117.8656892	158.0240137
yfmH	119.4282229	55.3687482	97.78220273	44.66274445	108.4585517	116.0015281	54.91011395	179.1469908	90.00916479	117.8656892	74.33655884	85.80560586	90.19652833	128.4443838
yfmI	87.79093047	62.98777741	131.4162619	89.26359465	151.0623159	210.5472176	101.6876032	207.9366135	124.1551245	187.532912	156.064652	145.5125726	142.4192154	212.0116893
yfmJ	76.16202856	63.6902222	186.6252005	142.715676	221.168176	241.8552425	185.2076654	372.9917732	352.6272119	588.5413622	418.1857234	359.7871873	293.6593982	312.5623072
yfmL	230.5602508	65.29949819	727.0949676	772.8260959	1103.598741	1177.082724	1275.635114	1269.460685	1148.870124	1277.404746	1054.980049	1111.274877	834.0557446	1024
yfmM	86.94312221	197.8139007	1714.414213	1363.406452	968.7630302	933.8195615	766.4245692	610.1414782	403.3811897	600.0754092	560.666865	501.8109007	451.3178408	468.5307741
yfmN	80.61631872	40.30815936	100.6358134	56.68912122	97.27519081	118.2748893	38.18674378	171.7302048	70.47306228	55.94743171	45.88656794	37.2456491	88.46286122	62.07756226
yfmO	85.98421925	123.1267142	385.8777368	219.4882654	177.4169454	192.4046692	89.63560454	318.9087784	136.7123722	95.07538692	97.34264021	86.64232186	145.5125726	134.1775969
yfmP	106.6692105	181.8997815	942.9255139	492.1655953	389.1007632	542.3197874	399.4856858	712.6253526	422.2635769	540.4435034	442.9499856	397.552064	419.3467893	607.1882237
yfmQ	80.84014476	113.6930299	3292.573658	3104.187528	1650.857639	1716.197652	962.0712952	464.3278484	281.696924	247.1083584	296.1121751	340.3794197	313.4301165	290.0182746
yfmR	105.1277697	180.268061	1278.290482	910.8060094	724.0773439	886.5142431	821.4335143	950.8012568	485.0534761	744.95011	698.9279836	633.8510289	669.9919726	645.8252333
yfmS	89.3254889	37.50471308	36.98837461	32.71771298	73.16085347	93.31260024	38.88117734	160.4522266	111.1989997	145.4117459	87.36599794	73.66972744	100.9851956	150.0188523
yfmT	111.9724499	54.64433372	121.600049	74.69811852	113.6930299	142.5179671	88.0957185	141.6316612	221.014927	290.0182746	139.4882704	135.20456	154.0227873	224.2555687
yfnA	83.11287057	77.81627412	613.5342189	582.8577429	341.5611314	418.765854	260.6554111	347.0500677	161.0092764	191.3407038	219.3361804	213.7825074	249.3450927	216.3165144
yfnB	82.13925744	52.52746296	292.6434139	210.2555394	308.6868039	258.1382285	164.1646852	278.2041248	130.5989964	257.9593627	195.9035865	183.2919989	183.8008974	219.1842008
yfnC	80.00398737	74.23357789	476.7205478	360.7861133	277.4338475	334.9959863	230.8800969	286.0255073	189.2303912	175.947353	193.340491	193.7429495	254.5843632	207.3608892
yfnD	80.00398737	49.52207979	245.7418908	197.5398624	261.1979928	267.2414534	112.1277843	316.4864668	154.3434019	148.4671558	109.1372661	138.3328515	131.8725061	142.1233707
yfnE	69.9377753	47.6036404	341.7979656	249.5179855	143.8079876	206.0713312	103.1071093	235.4048118	71.11095863	61.26537332	67.55543793	71.01244621	103.0356656	106.8912537
yfnF	68.11969168	40.36407708	98.5647583	62.55268905	122.5307466	153.5963369	82.31023894	184.5668955	115.680349	102.8216316	80.00398737	90.88687095	91.58249728	112.0500902
yfnG	244.7220013	67.32171387	140.5558802	113.9296939	163.823669	354.096801	226.7564849	455.4030047	248.4824243	231.2003866	177.539964	165.3065408	212.1586955	342.0349641
yfnH	73.26234628	40.53229612	82.71058116	52.70982511	91.70954562	119.0150327	60.5896724	209.9642653	121.5157915	97.74831987	70.47306228	74.64635967	89.38742608	122.8709454
yfnI	85.56803171	188.9682439	3413.414737	3326.985815	2683.685691	2134.969878	1603.490399	1114.36026	1126.787696	1983.730052	1909.527524	1732.932806	1628.129794	1854.738397
ygaB	101.1954069	93.11876375	129.6519415	69.21438486	126.5005634	124.8454991	52.92949558	202.3908139	62.90051831	94.22251918	48.26816245	65.07357909	85.86510239	113.142724
ygaC	111.8948634	357.7976248	2363.976535	1498.18493	926.726618	1130.699619	1012.706218	1825.403896	1034.702281	1491.967093	1104.363962	1051.330095	881.6119689	1095.975627
ygaD	82.13925744	196.3113804	1664.646353	1016.926715	1067.484939	617.8016869	589.7664729	832.3231764	579.233005	725.584587	596.3435963	556.7940561	499.035971	526.029537
ygaE	64.53455711	291.0251451	4374.795911	2672.547733	1610.173014	1765.66998	1506.515708	1474.48967	594.6924707	557.5664719	658.4819115	785.7900012	636.0516003	593.4571274
ygaF	64.57930457	153.064934	1485.775061	815.7594586	776.0468821	930.5887912	910.1749055	1109.73539	518.7875329	1455.198252	1377.656022	1432.182869	1097.496026	1156.861148
ygaJ	106.9653707	90.50966799	771.7554737	426.3811947	353.116396	347.5315148	324.7081982	581.6469836	278.9765407	372.7333245	346.5692874	298.1717981	252.6506357	353.6062587
ygaK	108.3834	66.02772348	189.3616012	119.0975562	103.0356656	168.8970126	91.3922547	185.8506598	102.4658958	108.0833136	75.74086539	74.8536105	74.1307396	106.0793478
ygaN	82.19621178	53.81737058	243.5374787	150.43537	190.282622	199.4661324	117.6208491	313.2129385	127.2039799	175.3386214	137.5678941	173.6453539	158.1335856	198.3631183
ygaO	32.53678955	54.68222342	214.2275181	193.340491	104.9821326	158.4627572	36.63117314	175.5818609	82.2532056	105.0549259	79.8377966	59.87990386	70.32666992	87.36599794
ygxA	41.41266094	131.6898186	1505.471832	1166.523778	909.5442389	770.1523207	549.1285078	963.4059341	540.4435034	725.584587	753.7801534	536.3384971	602.9940683	600.0754092
ygxB	49.59077958	22.81641148	50.28304107	32.40175384	41.32663521	126.0629047	133.8988723	469.1807461	1393.985655	1719.770098	882.8349901	416.1615882	516.9926644	615.6642554
ygzA	40.58852478	57.12300617	159.4543892	90.38428188	70.03479688	108.5337555	51.84022231	118.2748893	86.88287871	120.8438297	83.63297625	67.83697814	85.09485492	107.0395392
ygzB	71.16026608	53.81737058	336.1590081	256	233.1314774	251.4277364	108.0084219	272.1012926	137.758736	280.1391875	228.333701	225.8153895	261.9231923	221.7822352
yhaA	116.6465639	166.9184941	874.9155747	499.035971	419.3467893	1388.200271	848.6347822	1477.558975	1609.057314	2657.768995	1766.894274	1581.414673	1431.190499	1603.490399
yhaG	53.85468687	418.765854	4341.566601	3050.859444	1129.91615	1176.267116	744.95011	524.209613	484.7173792	549.5092666	397.8277216	516.9926644	477.0510998	500.7684984
yhaH	126.2377862	259.9337218	2538.921369	2551.270227	1781.652178	2498.765845	1826.669608	3485.137836	2134.969878	1920.145606	2782.179911	2132.012232	2320.146197	2328.201161
yhaI	70.18058167	67.97818794	247.6227404	197.9510624	257.9593627	408.4455628	264.8441809	666.28703	401.7070581	506.0022536	384.0099813	253.0011268	358.2939816	320.6820963
yhaJ	65.34477605	45.19214094	289.3155387	509.1687264	871.8885967	1010.602543	861.6749899	1455.198252	372.475055	439.8903065	574.8333681	522.0340137	527.1245227	461.7601937
